Relation_Name,ModelID,Num_ModelID,ObjectID,NumOID,ImportID,Source_Entity_Name,Target_Entity_Name,Source_Label,Target_Label,SourceTo_Target_Cardinality,TargetTo_Source_Cardinality,Source_Optional,Target_Optional,Dominant_Role,Identifying,Source_ID,Num_Source_ID,Target_ID,Num_Target_ID,Number_Of_Attributes
Debt security is guaranteed by Guarantor via Guarantor Debt security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,7629977C-8DFC-2DDD-DBA3-6F65B5C2EC6C,5031,,Debt security,Guarantor Debt security assignment,,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,705,17AAA785-8A0B-51D6-D382-07DB46384D3D,836,5
Debt security is rated by Rating grade for issue-based rating system via Rating grade for issue-based rating system Debt security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,AD291649-429B-2AD1-E641-6B567B5CA062,5032,,Debt security,Rating grade for issue-based rating system Debt security assignment,,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,705,9D8182AE-1F22-A772-985D-FF2C85231351,1147,5
Debt security issued (by the reporting agent) acts as Financial liability in the form of a debt security issued,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,47734718-DAA7-65EB-119E-79BDC560AD91,5033,,Debt security,Debt security issued (by the reporting agent),,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,705,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,5
Debt security issued (by the reporting agent) comprises Debt security issued (by the reporting agent) Traditional securitisation assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,7AEEABF3-5492-AAD1-53FA-4D2309EA7B5F,5034,,Debt security issued (by the reporting agent),Debt security issued (by the reporting agent) Traditional securitisation assignment,,,*,1,Y,N,None,Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,8F67F20B-41BF-6D1D-9D6F-D70B8FCC1937,714,6
Debt security issued (by the reporting agent) has Collateral given instrument as protection via Collateral given instrument Debt security issued assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,242CA108-632D-64E5-D772-E1BED647DF94,5035,,Debt security issued (by the reporting agent),Collateral given instrument Debt security issued assignment,,,*,1,Y,N,None,Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,1FA53472-DF84-3E02-DC8C-1FA9C5F591E6,658,6
Debt security issued (by the reporting agent) has Debt security issued (by the reporting agent) as a hedge,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,E4B86C8C-6362-C140-0E71-10BB50972A3B,5036,,Debt security issued (by the reporting agent),Debt security issued (by the reporting agent) as a hedge,,,1,1,Y,N,Debt security issued (by the reporting agent),Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,FAEB9B83-BE89-F719-6667-BF2DE4448BFE,711,6
Debt security issued (by the reporting agent) has Debt security issued (by the reporting agent) derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,660A09BC-9482-83E7-146E-7DD06BD07CEC,5037,,Debt security issued (by the reporting agent),Debt security issued (by the reporting agent) derived data,,,1,1,Y,N,None,Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,293B135E-4BE8-D75B-C459-0B4AE236D639,712,6
Debt security issued (by the reporting agent) is protected by Protection arrangement given via Debt security issued (by the reporting agent) Protection arrangement given assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,F387D74B-2054-E38F-B9F0-EECB96968023,5038,,Debt security issued (by the reporting agent),Debt security issued (by the reporting agent) Protection arrangement given assignment,,,*,1,Y,N,None,Y,101580C7-7A41-DBA0-F668-CA0B21D0D2A3,710,4168935E-4D89-CE53-1EB0-18582CF17B3C,713,6
Debt security may have many Financial guarantee Debt security assignment(s) via Financial guarantee instrument covering a Debt security Debt security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,05BCB0E5-22ED-6F70-8F5B-C518399551C5,5039,,Debt security,Financial guarantee instrument covering a Debt security Debt security assignment,,,*,1,Y,N,None,Y,BE76A78F-7CDB-648D-9F71-76109033434A,705,7396EA3F-7D6F-426E-4EF7-9D178B684954,802,5
Default status classifies Off-balance sheet item given instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,6DDF08DD-0DA6-B2A8-217D-7CF845F04D77,5040,,Default status,Off-balance sheet item given instrument,,,*,1,Y,N,None,N,AEE02076-07ED-1BEC-B9D2-09B9A3915932,719,F7CE6C6C-5F4E-2BA8-B205-B1E9F0BB3D0E,1026,1
Default status is applied to Default financial asset instrument individually assessed,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,DAB08F65-F787-5DB9-9CAD-8B67095355B0,5041,,Default status,Default financial asset instrument individually assessed,,,*,1,Y,N,None,N,AEE02076-07ED-1BEC-B9D2-09B9A3915932,719,DA151DC7-7B94-A55E-0D48-C21F53769CFF,718,1
Default status is applied to Party risk data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,E47B10CE-D712-DCF7-5CF2-06940746BE56,5042,,Default status,Party risk data,,,*,1,Y,N,None,N,AEE02076-07ED-1BEC-B9D2-09B9A3915932,719,66149CD5-EEE9-54D5-6A86-244769D4C7F3,1097,1
Deposit belongs to Depositor via Deposit Depositor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,3357D046-122E-10F3-4620-0B02A26691A4,5043,,Deposit,Deposit Depositor assignment,,,1,1,Y,N,Deposit,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,7991FFB7-6B28-808F-97AC-6FFBC72BCF2E,725,5
Deposit has Deposit derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,307859F1-A885-F8DE-B232-0108C63911AC,5044,,Deposit,Deposit derived data,,,1,1,Y,N,Deposit,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,A6BF8E78-5734-C904-CE61-12433E250D73,727,5
Deposit is part of Asset pool Deposit assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,E9CE7698-3A96-898C-6C81-A67B2FD1FCFA,5045,,Deposit,Asset pool Deposit assignment,,,*,1,Y,N,None,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,D143C8B3-BD28-54B3-0EFA-ECB88CD47327,605,5
Deposit is protected by Protection item via Deposit Collateral given assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,4F778DBB-899E-624B-7F6B-A0726B8D2540,5046,,Deposit,Deposit Collateral given assignment,,,*,1,Y,N,None,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,E52CED45-CFD3-7705-39C4-F0FC1CCFD826,724,5
Deposit is provided by Deposit-taking corporation via Deposit Deposit-taking corporation assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,B3416C6E-C4B7-6F15-BC6D-BB6D7AB167B1,5047,,Deposit,Deposit Deposit-taking corporation assignment,,,*,1,Y,N,Deposit,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,5B77D927-F7BE-DD1D-6A5C-64ACEBF9CC05,726,5
Depositor owns Deposit(s) via Deposit Depositor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,0E643560-C394-AFFB-8D5F-90DC131107DA,5048,,Depositor,Deposit Depositor assignment,,,*,1,Y,N,None,Y,5E416CB6-0852-9D11-8296-1740EE60DF6C,728,7991FFB7-6B28-808F-97AC-6FFBC72BCF2E,725,6
Deposit protects Tranche in a synthetic securitisation without securitisation special purpose entity (SSPE) being a deposit via Tranche in a synthetic securitisation without SSPE being a deposit,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,8C0F374F-AB55-7C9D-0BC8-95A3E8570D36,5049,,Deposit,Tranche in a synthetic securitisation without securitisation special purpose entity (SSPE) being a deposit,,,1,1,Y,N,Deposit,Y,9CCB209C-1981-3086-B589-367D457CE9CD,723,3816F7B6-FE7A-DDAD-3E37-FFD4314F896E,1294,5
Deposit-taking corporation has Deposit-taking corporation derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,DEDDB4C2-EB5E-E5B5-8CEF-1C38FEE76610,5050,,Deposit-taking corporation,Deposit-taking corporation derived data,,,1,1,Y,N,None,Y,4A502F49-3E3C-81C4-5608-7F4401EDE34A,730,8BFE7241-BBA2-D986-8B77-8BDB6AE35081,731,6
Deposit-taking corporation provides Deposit(s) via Deposit Deposit-taking corporation assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,12D54D84-0765-342D-D721-1761CCD8A2FF,5051,,Deposit-taking corporation,Deposit Deposit-taking corporation assignment,,,*,1,Y,N,None,Y,4A502F49-3E3C-81C4-5608-7F4401EDE34A,730,5B77D927-F7BE-DD1D-6A5C-64ACEBF9CC05,726,6
Derived default status is derived for Long debt security position derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,62B0CF8A-CFB9-57CB-6EFD-2009BEFB10F0,5052,,Derived default status,Long balance sheet recognised debt security position prudential portfolio Accounting classification assignment derived data,,,*,1,Y,Y,None,N,E9536D61-7E1C-2898-E0A7-6AA3EAC169A0,733,479DE3FE-780A-3BCF-AED6-7EBC388AE0DD,918,1
Derived default status is derived for Off-balance sheet item given instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,FA6262AE-E43C-743A-9D06-3408AB11E781,5053,,Derived default status,Off-balance sheet item given instrument derived data,,,*,1,Y,N,None,N,E9536D61-7E1C-2898-E0A7-6AA3EAC169A0,733,41AF9BCF-3A30-E769-02F3-A0FD1ACDC86E,1027,1
Derived default status is derived in Credit facility risk data derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,C27F1743-D766-56FB-979D-FEAC53C4393B,5054,,Derived default status,Credit facility risk data derived data,,,*,1,Y,N,None,N,E9536D61-7E1C-2898-E0A7-6AA3EAC169A0,733,ACF614FC-DE11-E7C1-0954-03D14F3003EB,689,1
Derived default status is derived in Financial asset instrument derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,C3919E17-89E5-FB4B-6FE4-A4C3B816A8CD,5055,,Derived default status,Financial asset instrument derived data,,,*,1,Y,Y,None,N,E9536D61-7E1C-2898-E0A7-6AA3EAC169A0,733,6CBCC0E7-4D57-A936-5273-6A99009949C4,794,1
Domestic institutional unit comprises Organisation,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,5BCE76C9-B35B-6C72-5A8E-16FD7BBA99B3,5056,,Domestic institutional unit,Organisation,,,*,1,Y,Y,None,N,92EA0EE2-9231-25BD-E81C-498A2B560724,736,36F4F142-0055-6B37-EB1E-64DFB173402F,1035,5
Early redemptions included type classifies Security,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,F98F7CBB-6F1E-E35E-DB02-B5867CDC71ED,5057,,Early redemptions included type,Security,,,*,1,Y,N,None,N,2F642772-B370-F91D-EDE4-621EC12A41A2,737,6B9C4C46-5617-E783-1C65-FB2BF74222E9,1205,1
ECA / ECAI classifies Rating agency(ies),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A9B11F04-D4C8-F39F-857C-4F78B5E18B93,5058,,ECA / ECAI,Rating agency,,,*,1,Y,N,None,N,467A5EFF-E587-6C10-6578-0DB70791A48B,738,619A31E0-3703-F2FC-5946-75EE5A48E9D4,1141,1
Eligible for central bank funding type classifies Debt security(ies),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,031CE2C9-93CA-81FD-A21A-98FEDF8719D7,5059,,Eligible for central bank funding,Debt security,,,*,1,Y,N,None,N,BEE5808D-E831-D164-949D-8EF08AC228C8,739,BE76A78F-7CDB-648D-9F71-76109033434A,705,1
Eligible for central bank funding type classifies Equity instrument that is not a security,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,37A874F8-09F5-D695-1473-867707FF06AD,5060,,Eligible for central bank funding,Equity instrument that is not a security,,,*,1,Y,N,None,N,BEE5808D-E831-D164-949D-8EF08AC228C8,739,8A8D0D02-20AB-A34A-0960-5F899B0B8A56,749,1
Eligible for central bank funding type classifies Equity security,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,52B7061C-515A-036E-750F-F54B0625D1BC,5061,,Eligible for central bank funding,Equity security,,,*,1,Y,N,None,N,BEE5808D-E831-D164-949D-8EF08AC228C8,739,D160A65D-BF4D-FF4B-8C35-6FDE2EF7DFAE,756,1
Eligible for central bank funding type classifies Loan and advance,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,1299A378-4D76-BEF3-5B09-2DD5BA316849,5062,,Eligible for central bank funding,Loan and advance,,,*,1,Y,N,None,N,BEE5808D-E831-D164-949D-8EF08AC228C8,739,B6FD5D89-A17A-4780-AA57-0259F91E0630,907,1
Encumbered asset indicator classifies Cash on hand,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A8219D05-3998-C4B2-4ADA-4FF9AE471D39,5063,,Encumbered asset indicator,Cash on hand,,,*,1,Y,N,None,Y,89A25A88-DF54-C195-6643-F9649C0AB478,741,ECF68788-373E-1D0F-3815-7A354DDD7269,644,1
Encumbered asset indicator classifies Collateral received,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,15C52361-18B0-6E1C-5A19-50222DE92284,5064,,Encumbered asset indicator,Collateral received,,,*,1,Y,N,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,DCBBAB01-3686-CCD5-A54D-EA33D1CB2ED2,660,1
Encumbered asset indicator classifies Credit facility,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,1571B203-F9F4-2FCA-49F5-3B3CBB631187,5065,,Encumbered asset indicator,Credit facility,,,*,1,Y,N,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,FB69AB11-CA2F-CB73-8B7F-7D06ABB9DDE3,681,1
Encumbered asset indicator classifies Exchange tradable derivative asset position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,94C2DFC9-118C-5641-A114-566A44A7F3A7,5066,,Encumbered asset indicator,Exchange tradable derivative asset position,,,*,1,Y,N,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,4E309E14-0529-7D49-122C-2DE4FC2B2198,764,1
Encumbered asset indicator classifies Financial asset instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,1DED57B2-2C9A-FA1A-7C64-247101121FA6,5067,,Encumbered asset indicator,Financial asset instrument,,,*,1,Y,Y,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,AC25CE06-349E-2EC8-DA05-FFD6B8759432,792,1
Encumbered asset indicator classifies Long balance sheet recognised security position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,DB5D620C-4370-53D2-BD1C-5BE9A9304702,5068,,Encumbered asset indicator,Long balance sheet recognised security position prudential portfolio Accounting classification assignment,,,*,1,Y,N,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,8C41CD82-6B5E-E1F3-6046-8A212990D177,927,1
Encumbered asset indicator classifies non- balance sheet recognised security position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,E56D19AE-0BFC-98B2-BD26-DAB8DB8D68F3,5069,,Encumbered asset indicator,Non-balance sheet recognised security position ,,,*,1,Y,N,None,N,89A25A88-DF54-C195-6643-F9649C0AB478,741,D0F54796-D350-E3DC-FBD3-8F0AC47B6353,973,1
Enterprise size (calculated) is calculated for Party previous period data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,FA930BF5-26EC-3CEF-2467-56A9D5EB7FBD,5070,,Enterprise size (calculated),Party previous period data,,,*,1,Y,N,None,N,DD58D100-8E07-C96E-9247-8C2B3E9E64FE,743,9BC3536B-8321-4DC1-DBFD-E8B4652D40E2,1096,1
Enterprise size is assigned to Party derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,31D60F69-937A-BC75-BFAE-5C2B40AB06FA,5071,,Enterprise size,Party,,,*,1,Y,N,None,N,6B124BC2-A918-3C18-5BC9-C01912E19508,742,68582837-AD3C-8E9C-DB5E-68322CD1DE08,1092,1
Enterprise type classifies Central bank and private sector company(ies),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,8CEC72B1-CE3F-BDE1-0210-0452A878CD15,5072,,Enterprise type,Central bank and private sector company,,,*,1,Y,N,None,N,640F6922-F9EE-51D8-1152-A6AE271F0417,744,85956057-D0C7-8869-F90B-A6A301A3A30F,647,1
Equity instrument that is not a security had Equity instrument that is not a security as a hedge,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,E85215D3-072A-95A2-8335-0295CC00A2DE,5073,,Equity instrument that is not a security,Equity instrument that is not a security as a hedge,,,1,1,Y,N,Equity instrument that is not a security,Y,8A8D0D02-20AB-A34A-0960-5F899B0B8A56,749,30FE22A5-7D6D-B178-7F24-11F6D029B691,750,5
Equity instrument that is not a security Investor assignment has Investor(s),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,08A2CC28-1745-C3C5-7B8F-640ED88DD521,5074,,Equity instrument that is not a security,Equity instrument that is not a security Investor assignment,,,*,1,Y,N,None,Y,8A8D0D02-20AB-A34A-0960-5F899B0B8A56,749,5F922971-19B4-F2FA-B9EB-ADA753EAE6A3,751,5
Equity instrument that is not a security is part of Asset pool via Asset pool Equity instrument that is not a security assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A00CAEB0-4EBD-8EEA-4F2C-A1B26FFB0D6C,5075,,Equity instrument that is not a security,Asset pool Equity instrument that is not a security assignment,,,*,1,Y,N,None,Y,8A8D0D02-20AB-A34A-0960-5F899B0B8A56,749,95029E39-5435-2C4B-B75A-AA3013E2D9E7,607,5
Equity instrument that is not a security Issuer assignment has Issuer,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,0B68DCC9-6C8E-DA93-9ECA-FE8A964623FA,5076,,Equity instrument that is not a security,Equity instrument that is not a security Issuer assignment,,,1,1,Y,N,Equity instrument that is not a security,Y,8A8D0D02-20AB-A34A-0960-5F899B0B8A56,749,E681DB13-7A71-E87E-35B0-7DFAA0510D17,752,5
Equity security has Equity risk factor for standardised approach,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,0EABFA84-186D-4E3E-518E-05F8BD90E445,5077,,Equity security,Equity risk factor for standardised approach,,,1,1,Y,N,None,N,D160A65D-BF4D-FF4B-8C35-6FDE2EF7DFAE,756,C2014617-CE32-E7F2-B8AE-95111CEDC71D,755,5
European Union member address hosts European Union member party,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,D5B440F6-4E38-3BC8-2390-B9EC07B9A3D2,5078,,European Union member address,European Union member party,,,*,1,Y,N,None,N,4C5B9F82-190D-AF25-BC51-7E18BC5BA50F,758,AAF84954-725A-E258-FAD5-A53D93BB8C73,760,5
European Union member country contains Region(s),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,3C47AF0F-16B3-EA7B-8741-EEAD321ADFAC,5079,,European Union member country,Region,,,*,1,Y,N,None,Y,44A8A97C-9DA5-A3A4-039A-20869CE17076,759,E2FC71EA-36BB-8035-60D5-083C755E9211,1158,1
European Union member postal code has European Union member address,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,3C6ABCDA-A957-D386-30D0-65833BD5AD58,5080,,European Union member postal code,European Union member address,,,*,1,Y,N,None,Y,4E95C06E-6270-82A0-1DBC-C82A9C39D218,761,4C5B9F82-190D-AF25-BC51-7E18BC5BA50F,758,3
European Union member postal code is location of Real estate collateral located in a member state,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,75A123C8-63DA-E931-412B-C93E60035587,5081,,European Union member postal code,Real estate collateral located in a member state,,,*,1,Y,N,None,N,4E95C06E-6270-82A0-1DBC-C82A9C39D218,761,9A33EBEF-B597-8677-29D2-6EE7D9818987,1154,3
Exchange tradable derivative has by Exchange tradable derivative derived data,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,C87DCC58-4799-3332-90A9-05FE3B98181D,5082,,Exchange tradable derivative,Exchange tradable derivative derived data,,,1,1,Y,N,Exchange tradable derivative,Y,A6C92F7E-77E2-595C-9979-8277C560E2E9,762,C4C2135B-38B1-CDDC-3BB9-1271C559BEF7,766,5
Exchange tradable derivative is collateral in Exchange tradable derivative collateral,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A384A377-5D06-FC01-A19E-DE2B0F2B5723,5083,,Exchange tradable derivative,Exchange tradable derivative collateral,,,*,1,Y,N,None,N,A6C92F7E-77E2-595C-9979-8277C560E2E9,762,C2CD3BDF-22BC-1FC6-0BAB-2CDA5B996B9C,765,5
Exchange tradable derivative is involved in Exchange tradable derivative position(s),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A398C719-5892-98A5-B2B5-0D445B94A713,5084,,Exchange tradable derivative,Exchange tradable derivative position,,,*,1,Y,N,None,Y,A6C92F7E-77E2-595C-9979-8277C560E2E9,762,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,5
Exchange tradable derivative is part of Asset pool via Asset pool Exchange tradable derivative position assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,2A3959C9-6BE9-28C4-59F0-4C05D35E6235,5085,,Exchange tradable derivative position,Asset pool Exchange tradable derivative position assignment,,,*,1,Y,N,None,Y,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,4CAD27AF-0587-C396-A72B-839760CF6C56,608,17
Exchange tradable derivative liability position comprises Exchange tradable derivative liability position Synthetic securitisation assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,550EF037-BC9F-567A-F8EF-D11A87B23153,5086,,Exchange tradable derivative liability position,Exchange tradable derivative liability position Synthetic securitisation assignment,,,*,1,Y,N,None,Y,A5169C55-A549-B957-4273-12882244BA42,767,C89D083A-8940-4234-8E2C-3D6C4BA4C14C,768,18
Exchange tradable derivative position acts in Exchange tradable derivative position role,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,B730E594-2D36-60F2-7647-689AE46A53B7,5087,,Exchange tradable derivative position,Exchange tradable derivative position role,,,*,1,Y,N,Exchange tradable derivative position,Y,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,F5D2DB0E-E7B0-7BE6-0D84-ECDEDCC20B08,775,17
Exchange tradable derivative position as a hedge hedges instrument via Instrument hedged by Exchange tradable derivative position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,51A59F88-6214-2C67-55B2-66DC2423A967,5088,,Exchange tradable derivative position as a hedge,Instrument hedged by Exchange tradable derivative position,,,*,1,Y,N,None,Y,6EEE9DB7-67AC-D2CA-13A9-4ED84E7604F3,770,474EA1B1-88C5-D308-02FE-3F5149F8FFBC,853,18
Exchange tradable derivative position as a hedge hedges security position via Security position hedged by Exchange tradable derivative position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,8442152C-F267-8AA9-DA6B-20A80489A552,5089,,Exchange tradable derivative position as a hedge,Security position hedged by Exchange tradable derivative position,,,*,1,Y,N,None,Y,6EEE9DB7-67AC-D2CA-13A9-4ED84E7604F3,770,D9629432-8D04-BBF6-99F1-614B21EDC17C,1231,18
Exchange tradable derivative position is secured via Exchange tradable derivative position Protection arrangement received assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,7E0FEA52-495C-9698-A3CB-5C3CEA9DE15E,5090,,Exchange tradable derivative position,Exchange tradable derivative position Protection arrangement received assignment,,,*,1,Y,N,None,Y,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,6FA22E39-DFFC-6D2F-B4F5-ABC2E490B735,774,17
Exchange tradable derivative position is secured via Protection arrangement given Exchange tradable derivative position assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,A248B3B7-4F55-687D-25AB-85C9AA9A2070,5091,,Exchange tradable derivative position,Protection arrangement given Exchange tradable derivative position assignment,,,*,1,Y,N,None,Y,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,CF1B30B0-91DC-D42E-461A-003AF35F1298,1125,17
Exchange tradable derivative position specifies Fundamental review of the trading book standard approach risk measure for ETD positions,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,F51180C2-AEF2-091C-0A63-812511463E2D,5092,,Exchange tradable derivative position,Fundamental review of the trading book standard approach risk measure for ETD positions,,,*,1,Y,N,None,Y,DB0CC98E-4E09-ADBF-024E-4EF7E3FA6604,769,8A0875EC-6B6E-AC1A-CD23-71EC954DDA91,818,17
Exposure with recourse type classifies Financial asset instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,C16D36F7-9386-67A2-E71A-1468EA250128,5093,,Exposure with recourse type,Financial asset instrument,,,*,1,Y,N,None,N,FACCDAF1-82A0-BEF4-AA69-7A0B5DF75791,778,AC25CE06-349E-2EC8-DA05-FFD6B8759432,792,1
Factoring has Factoring cash reserve,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,9E6ED67A-B33C-09A4-FB0E-7531F05193B3,5094,,Factoring,Factoring cash reserve,,,1,1,Y,N,Factoring,Y,44D38768-EAE7-DF26-2EAE-41C26D620E19,780,68E6CBD4-FAA8-68A0-31D1-1DDE81E3072B,781,5
Factor provides service for Trade receivable(s) via Trade receivable Factor assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,901D0CA1-A4BA-DE32-660F-A6D66AB1514B,5095,,Factor,Trade receivable Factor assignment,,,*,1,Y,N,None,Y,D890D5C1-687D-71E9-E183-0305F7E652E9,779,20E8D039-861C-CE2E-A9AF-EC81951BC568,1290,6
Fair value hierarchy classifies Fair-valued balance sheet recognised exchange tradable derivative liability position,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,75D95AED-E021-27CB-3EF9-57EC5823845F,5096,,Fair value hierarchy,Fair-valued balance sheet recognised exchange tradable derivative liability position,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,340FDB13-3D73-19D0-AF2B-2C3001D66BCF,783,1
Fair value hierarchy classifies Fair-valued debt security issued,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,0D56564F-4393-C7A1-E4BC-5E930965E781,5097,,Fair value hierarchy,Fair-valued debt security issued,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,EA26AC91-1C56-4FDD-5A1D-14F80815289D,788,1
Fair value hierarchy classifies Off-balance sheet item given instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,46B0955B-C6C0-CD7A-82C3-01EAF95BC0DD,5098,,Fair value hierarchy,Off-balance sheet item given instrument,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,F7CE6C6C-5F4E-2BA8-B205-B1E9F0BB3D0E,1026,1
Fair value hierarchy is applied to Fair-valued balance sheet recognised exchange tradable derivative asset position(s),DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,912EC7C5-04DC-7329-31C6-0F6F0484CFCD,5099,,Fair value hierarchy,Fair-valued balance sheet recognised exchange tradable derivative asset position,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,25B6E19C-6E87-1205-21A4-D2CBC0F2DA33,782,1
Fair value hierarchy is applied to Fair-valued balance sheet recognised financial asset instrument,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,2025121C-7895-5819-56D6-F68879A0154B,5100,,Fair value hierarchy,Fair-valued balance sheet recognised financial asset instrument,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,6EA2DC76-D934-31FF-0F50-9163379977FB,784,1
Fair value hierarchy is applied to Long balance sheet recognised security position prudential portfolio Accounting classification assignment,DA75945B-3FE1-4CE1-31BE-32494C407F7E,573,EC0C67BD-42E2-DE4A-080B-D3EF0E679C5B,5101,,Fair value hierarchy,Long balance sheet recognised security position prudential portfolio Accounting classification assignment,,,*,1,Y,N,None,N,9EEF3A9C-FB68-FB5C-D415-BF06BBA8ABC0,789,8C41CD82-6B5E-E1F3-6046-8A212990D177,927,1
