Logical_Model_ID,Num_Logical_Model_ID,Logical_Model_Name,Logical_Object_ID,Num_Logical_Object_ID,Logical_Object_Name,Relational_Model_ID,Num_Relational_Model_ID,Relational_Model_Name,Relational_Object_ID,Num_Relational_Object_ID,Relational_Object_Name,Entity_Name,Table_Name,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C0C5F14E-F865-6B8E-4B67-9BAA686059C5,3932,Protection provider reference date,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,E433ACB7-ACD6-E961-3BFA-517FDAB878B1,0,Reference_date,Financial guarantee instrument Protection provider assignment,Instrument_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C0C91102-1CB9-48C2-4615-CBA5D1098063,3356,Long balance sheet recognised security position Security reporting agent identifier,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,CB75EDC3-7E5E-8D4E-57F9-73935F53D6FD,0,Reporting_agent_identifier,Long balance sheet recognised security position prudential portfolio Accounting classification assignment national general accepted accounting principles (nGAAP) fiduciary item,Long_balance_sheet_recognised_security_position_prudential_portfolio_Accounting_classification_assignment_national_general_accepted_accounting_principles_(nGAAP)_fiduciary_item,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C0F1425F-B6B5-0C22-F3B7-25EA275F05D3,621,Advance Loan debtor assignment,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,537FCFEB-7574-9FC5-C401-FBD0C5905400,0,Instrument_Entity_role_assignment,Advance Loan debtor assignment,Instrument_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C0F63110-7841-0979-0EAD-6B7C0BC90AA5,2322,Excess coverage asset-specific value,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,C60528C0-C382-8A98-409E-9E8683E65645,0,Excess_coverage_asset-specific_value,Covered bond programme relevant regime excess,Covered_bond_programme_relevant_regime_excess,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C0F77E9C-7943-E5B0-FA5E-2BBB5FFA63B9,2611,Freezing period in days,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,5B2B2E1C-CBC5-8CBA-2CCD-CD229279266D,0,Freezing_period_in_days,Past due financial asset instrument,Instrument_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C121F429-B434-CF80-A54B-48DB6EDBEB02,4072,Repurchase transaction reference date,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,E433ACB7-ACD6-E961-3BFA-517FDAB878B1,0,Reference_date,Repurchase transaction Seller assignment,Instrument_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C12F0091-7088-80AC-5D28-87B4049104FC,1578,Assigned debtor reporting agent identifier,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,D019C3EF-EF11-FA79-F082-A03DF2988303,0,Reporting_agent_identifier,Assigned debtor derived data,Entity_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C149B1E7-8B46-6ED4-3905-C006B660F3D9,5354,Long balance sheet recognised security position prudential portfolio Accounting classification assignment may be obatined as Long balance sheet recognised security position  prudential portfolio Accounting classification assignment taken into possession,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,79372347-3B8F-3522-0D54-269CB1DDE746,0,Long_balance_sheet_recognised_security_position_prudential_portfolio_Accounting_classification_assignment_taken_into_possession_Long_balance_sheet_recognised_security_position_prudential_portfolio_Accounting_classification_assignment_FK,,,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C159171E-CEA3-2566-14A6-6B232C7BB391,1944,Covered bond programme reference date,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,90B76CC7-A1CF-7969-2A07-DC4AC2FFADFC,0,Reference_date,Covered bond programme,Covered_bond_programme,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C15FF2E9-B15B-9FC5-1D67-960C70EE1694,1379,Accounting hedge indicator,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,1F6680BD-DECA-1BD6-2626-4421CE55251B,0,Accounting_hedge_indicator,Loan and advance as a hedge,Loan_and_advance_as_a_hedge,
